x,y,z
-1.484405029,-0.112527478,9.569624036
-1.515529651,-0.126892688,9.581595044
-1.472434021,-0.081402856,9.643844287
-1.683123767,-0.081402856,9.538499414
-1.532289062,-0.07182605,9.586383447
-1.489193433,-0.098162268,9.631873279
-1.465251416,-0.098162268,9.557653027
-1.479616626,-0.090979663,9.521740002
-1.482010828,-0.098162268,9.761160168
-1.505952844,-0.117315881,9.643844287
-1.501164441,-0.095768066,9.586383447
-1.479616626,-0.074220251,9.612719666
-1.486799231,-0.10055647,9.593566052
-1.508347046,-0.124498486,9.567229834
-1.491587634,-0.102950671,9.610325464
-1.489193433,-0.074220251,9.581595044
-1.458068811,-0.093373865,9.562441431
-1.501164441,-0.112527478,9.598354456
-1.484405029,-0.047884033,9.605537061
-1.489193433,-0.074220251,9.619902271
-1.505952844,-0.10055647,9.375693701
-1.515529651,-0.098162268,9.504980591
-1.484405029,-0.131681091,9.574412439
-1.513135449,-0.081402856,9.593566052
-1.496376038,-0.064643445,9.507374792
-1.505952844,-0.090979663,9.569624036
-1.489193433,-0.098162268,9.794678992
-1.505952844,-0.131681091,9.622296472
-1.489193433,-0.052672437,9.595960254
-1.465251416,-0.112527478,9.591171851
-1.539471667,-0.076614453,9.591171851
-1.441309399,-0.098162268,9.564835632
-1.482010828,-0.110133276,9.615113867
-1.505952844,-0.069431848,9.624690674
-1.460463013,-0.045489832,9.598354456
-1.472434021,-0.052672437,9.607931262
-1.527500659,-0.081402856,9.595960254
-1.525106458,-0.11492168,9.538499414
-1.482010828,-0.090979663,9.643844287
-1.496376038,-0.105344873,9.564835632
-1.486799231,-0.105344873,9.500192188
-1.496376038,-0.074220251,9.639055884
-1.474828223,-0.102950671,9.595960254
-1.510741248,-0.110133276,9.600748657
-1.496376038,-0.069431848,9.572018237
-1.472434021,-0.112527478,9.651026892
-1.508347046,-0.05746084,9.689334119
-1.498770239,-0.088585461,9.560047229
-1.465251416,-0.088585461,9.593566052
-1.458068811,-0.050278235,9.631873279
-1.501164441,-0.102950671,9.595960254
-1.391031165,-0.088585461,9.600748657
-1.496376038,-0.05746084,9.514557397
-1.479616626,-0.124498486,9.643844287
-1.477222424,-0.10055647,9.619902271
-1.491587634,-0.102950671,9.646238489
-1.668758557,-0.093373865,9.641450085
-1.484405029,-0.074220251,9.636661682
-1.515529651,-0.131681091,9.552864624
-1.498770239,-0.11492168,9.583989246
-1.491587634,-0.050278235,9.564835632
-1.503558643,-0.10055647,9.619902271
-1.491587634,-0.083797058,9.627084875
-1.470039819,-0.062249243,9.600748657
-1.491587634,-0.11492168,9.617508069
-1.477222424,-0.090979663,9.593566052
-1.520318054,-0.136469495,9.507374792
-1.489193433,-0.107739075,9.67736311
-1.38384856,-0.055066638,9.576806641
-1.496376038,-0.05746084,9.543287817
-1.505952844,-0.122104285,9.567229834
-1.489193433,-0.093373865,9.629479077
-1.501164441,-0.124498486,9.665392102
-1.534683264,-0.069431848,9.622296472
-1.486799231,-0.08619126,9.567229834
-1.486799231,-0.098162268,9.572018237
-1.477222424,-0.107739075,9.591171851
-1.501164441,-0.093373865,9.526528406
-1.491587634,-0.05746084,9.572018237
-1.503558643,-0.095768066,9.524134204
-1.484405029,-0.095768066,9.605537061
-1.477222424,-0.11492168,9.658209497
-1.489193433,-0.064643445,9.636661682
-1.505952844,-0.090979663,9.610325464
-1.510741248,-0.095768066,9.581595044
-1.496376038,-0.107739075,9.672574707
-1.482010828,-0.126892688,9.586383447
-1.503558643,-0.074220251,9.617508069
-1.477222424,-0.059855042,9.569624036
-1.486799231,-0.059855042,9.651026892
-1.491587634,-0.088585461,9.579200842
-1.486799231,-0.10055647,9.639055884
-1.505952844,-0.11492168,9.674968909
-1.537077466,-0.093373865,9.586383447
-1.527500659,-0.083797058,9.591171851
-1.510741248,-0.10055647,9.76355437
-1.508347046,-0.074220251,9.641450085
-1.501164441,-0.107739075,9.617508069
-1.503558643,-0.08619126,9.622296472
-1.537077466,-0.107739075,9.504980591
-1.517923853,-0.122104285,9.569624036
-1.515529651,-0.098162268,9.622296472
-1.513135449,-0.107739075,9.600748657
-1.503558643,-0.10055647,9.574412439
-1.503558643,-0.090979663,9.588777649
-1.496376038,-0.11492168,9.624690674
-1.513135449,-0.090979663,9.636661682
-1.503558643,-0.110133276,9.6629979
-1.482010828,-0.110133276,9.607931262
-1.482010828,-0.095768066,9.593566052
-1.465251416,-0.081402856,9.586383447
-1.515529651,-0.107739075,9.569624036
-1.465251416,-0.124498486,9.583989246
-1.472434021,-0.07182605,9.612719666
-1.503558643,-0.10055647,9.627084875
-1.477222424,-0.122104285,9.615113867
-1.510741248,-0.11492168,9.615113867
-1.465251416,-0.134075293,9.591171851
-1.484405029,-0.10055647,9.581595044
-1.465251416,-0.10055647,9.643844287
-1.510741248,-0.098162268,9.533711011
-1.467645618,-0.107739075,9.600748657
-1.515529651,-0.107739075,9.562441431
-1.470039819,-0.083797058,9.787496387
-1.510741248,-0.117315881,9.514557397
-1.515529651,-0.098162268,9.636661682
-1.486799231,-0.074220251,9.560047229
-1.503558643,-0.110133276,9.598354456
-1.479616626,-0.093373865,9.615113867
-1.491587634,-0.088585461,9.560047229
-1.491587634,-0.08619126,9.507374792
-1.503558643,-0.05746084,9.576806641
-1.505952844,-0.08619126,9.624690674
-1.484405029,-0.050278235,9.603142859
-1.508347046,-0.110133276,9.629479077
-1.460463013,-0.090979663,9.641450085
-1.393425366,-0.081402856,9.610325464
-1.491587634,-0.081402856,9.617508069
-1.522712256,-0.088585461,9.581595044
-1.508347046,-0.090979663,9.689334119
-1.517923853,-0.064643445,9.555258826
-1.501164441,-0.110133276,9.536105212
-1.474828223,-0.083797058,9.552864624
-1.498770239,-0.093373865,9.583989246
-1.474828223,-0.04309563,9.569624036
-1.462857214,-0.098162268,9.572018237
-1.508347046,-0.105344873,9.619902271
-1.477222424,-0.098162268,9.615113867
-1.513135449,-0.122104285,9.586383447
-1.503558643,-0.141257898,9.636661682
-1.465251416,-0.079008655,9.593566052
-1.467645618,-0.088585461,9.581595044
-1.501164441,-0.095768066,9.593566052
-1.491587634,-0.105344873,9.643844287
-1.482010828,-0.069431848,9.579200842
-1.491587634,-0.107739075,9.622296472
-1.496376038,-0.083797058,9.629479077
-1.525106458,-0.105344873,9.574412439
-1.474828223,-0.098162268,9.63426748
-1.38384856,-0.064643445,9.610325464
-1.496376038,-0.131681091,9.607931262
-1.474828223,-0.095768066,9.579200842
-1.462857214,-0.074220251,9.64863269
-1.477222424,-0.047884033,9.586383447
-1.477222424,-0.076614453,9.643844287
-1.38384856,-0.076614453,9.603142859
-1.496376038,-0.064643445,9.617508069
-1.484405029,-0.141257898,9.629479077
-1.472434021,-0.095768066,9.550470422
-1.510741248,-0.119710083,9.572018237
-1.520318054,-0.134075293,9.569624036
-1.498770239,-0.083797058,9.552864624
-1.474828223,-0.081402856,9.567229834
-1.458068811,-0.107739075,9.600748657
-1.489193433,-0.081402856,9.552864624
-1.683123767,-0.079008655,9.545682019
-1.482010828,-0.076614453,9.631873279
-1.474828223,-0.067037646,9.581595044
-1.484405029,-0.055066638,9.588777649
-1.491587634,-0.098162268,9.595960254
-1.472434021,-0.076614453,9.540893616
-1.503558643,-0.095768066,9.600748657
-1.470039819,-0.069431848,9.619902271
-1.510741248,-0.07182605,9.636661682
-1.493981836,-0.112527478,9.595960254
-1.482010828,-0.067037646,9.63426748
-1.493981836,-0.052672437,9.651026892
-1.513135449,-0.05746084,9.627084875
-1.486799231,-0.081402856,9.574412439
-1.486799231,-0.07182605,9.79228479
-1.486799231,-0.081402856,9.552864624
-1.525106458,-0.083797058,9.615113867
-1.510741248,-0.122104285,9.567229834
-1.529894861,-0.083797058,9.651026892
-1.534683264,-0.126892688,9.615113867
-1.493981836,-0.08619126,9.600748657
-1.489193433,-0.08619126,9.605537061
-1.484405029,-0.07182605,9.581595044
-1.508347046,-0.146046301,9.572018237
-1.503558643,-0.076614453,9.607931262
-1.496376038,-0.122104285,9.564835632
-1.491587634,-0.11492168,9.550470422
-1.496376038,-0.107739075,9.627084875
-1.462857214,-0.079008655,9.507374792
-1.458068811,-0.11492168,9.615113867
-1.472434021,-0.105344873,9.500192188
-1.493981836,-0.093373865,9.595960254
-1.474828223,-0.117315881,9.615113867
-1.505952844,-0.081402856,9.569624036
-1.510741248,-0.11492168,9.603142859
-1.467645618,-0.088585461,9.667786304
-1.460463013,-0.093373865,9.598354456
-1.520318054,-0.112527478,9.572018237
-1.489193433,-0.093373865,9.605537061
-1.491587634,-0.062249243,9.801861597
-1.482010828,-0.134075293,9.667786304
-1.493981836,-0.079008655,9.617508069
-1.479616626,-0.11492168,9.615113867
-1.453280408,-0.107739075,9.636661682
-1.458068811,-0.110133276,9.583989246
-1.644816541,-0.074220251,9.583989246
-1.527500659,-0.119710083,9.646238489
-1.508347046,-0.110133276,9.617508069
-1.515529651,-0.105344873,9.629479077
-1.498770239,-0.090979663,9.562441431
-1.525106458,-0.098162268,9.615113867
-1.465251416,-0.102950671,9.627084875
-1.498770239,-0.102950671,9.804255798
-1.498770239,-0.08619126,9.643844287
-1.510741248,-0.10055647,9.622296472
-1.501164441,-0.102950671,9.595960254
-1.479616626,-0.098162268,9.588777649
-1.503558643,-0.079008655,9.560047229
-1.448492004,-0.122104285,9.574412439
-1.527500659,-0.105344873,9.603142859
-1.510741248,-0.059855042,9.641450085
-1.496376038,-0.102950671,9.533711011
-1.493981836,-0.102950671,9.550470422
-1.491587634,-0.08619126,9.686939917
-1.474828223,-0.093373865,9.610325464
-1.453280408,-0.093373865,9.550470422
-1.491587634,-0.126892688,9.603142859
-1.472434021,-0.102950671,9.579200842
-1.484405029,-0.083797058,9.607931262
-1.525106458,-0.059855042,9.617508069
-1.505952844,-0.093373865,9.665392102
-1.520318054,-0.069431848,9.615113867
-1.472434021,-0.064643445,9.610325464
-1.465251416,-0.093373865,9.586383447
-1.479616626,-0.107739075,9.619902271
-1.501164441,-0.059855042,9.624690674
-1.465251416,-0.083797058,9.64863269
-1.465251416,-0.088585461,9.610325464
-1.462857214,-0.10055647,9.576806641
-1.508347046,-0.090979663,9.600748657
-1.501164441,-0.08619126,9.639055884
-1.527500659,-0.10055647,9.593566052
-1.472434021,-0.067037646,9.624690674
-1.467645618,-0.088585461,9.624690674
-1.503558643,-0.098162268,9.593566052
-1.489193433,-0.11492168,9.600748657
-1.465251416,-0.102950671,9.689334119
-1.522712256,-0.138863696,9.646238489
-1.467645618,-0.067037646,9.576806641
-1.484405029,-0.088585461,9.619902271
-1.496376038,-0.124498486,9.765948572
-1.388636963,-0.110133276,9.552864624
-1.441309399,-0.12928689,9.595960254
-1.493981836,-0.090979663,9.583989246
-1.479616626,-0.052672437,9.646238489
-1.453280408,-0.07182605,9.605537061
-1.474828223,-0.126892688,9.622296472
-1.477222424,-0.076614453,9.593566052
-1.508347046,-0.083797058,9.500192188
-1.474828223,-0.08619126,9.583989246
-1.479616626,-0.093373865,9.674968909
-1.438915198,-0.098162268,9.622296472
-1.539471667,-0.090979663,9.624690674
-1.501164441,-0.110133276,9.63426748
-1.508347046,-0.102950671,9.555258826
-1.508347046,-0.076614453,9.598354456
-1.529894861,-0.105344873,9.629479077
-1.493981836,-0.081402856,9.641450085
-1.474828223,-0.112527478,9.603142859
-1.513135449,-0.11492168,9.581595044
-1.482010828,-0.081402856,9.555258826
-1.484405029,-0.062249243,9.512163196
-1.527500659,-0.122104285,9.600748657
-1.529894861,-0.095768066,9.607931262
-1.493981836,-0.11492168,9.643844287
-1.474828223,-0.08619126,9.67736311
-1.508347046,-0.07182605,9.636661682
-1.486799231,-0.098162268,9.641450085
-1.467645618,-0.062249243,9.591171851
-1.489193433,-0.107739075,9.641450085
-1.472434021,-0.081402856,9.591171851
-1.498770239,-0.110133276,9.770736975
-1.498770239,-0.126892688,9.586383447
-1.493981836,-0.10055647,9.543287817
-1.505952844,-0.081402856,9.6629979
-1.510741248,-0.095768066,9.746794958
-1.496376038,-0.136469495,9.583989246
-1.498770239,-0.102950671,9.572018237
-1.472434021,-0.105344873,9.593566052
-1.472434021,-0.090979663,9.581595044
-1.505952844,-0.11492168,9.605537061
-1.489193433,-0.112527478,9.519345801
-1.491587634,-0.110133276,9.591171851
-1.489193433,-0.117315881,9.631873279
-1.477222424,-0.07182605,9.607931262
-1.515529651,-0.10055647,9.617508069
-1.458068811,-0.079008655,9.591171851
-1.517923853,-0.12928689,9.627084875
-1.486799231,-0.117315881,9.552864624
-1.484405029,-0.117315881,9.615113867
-1.505952844,-0.105344873,9.679757312
-1.508347046,-0.095768066,9.579200842
-1.513135449,-0.093373865,9.605537061
-1.486799231,-0.093373865,9.624690674
-1.462857214,-0.067037646,9.612719666
-1.470039819,-0.074220251,9.593566052
-1.489193433,-0.062249243,9.624690674
-1.460463013,-0.117315881,9.610325464
-1.491587634,-0.093373865,9.593566052
-1.493981836,-0.119710083,9.629479077
-1.477222424,-0.095768066,9.627084875
-1.501164441,-0.112527478,9.622296472
-1.501164441,-0.064643445,9.797073193
-1.486799231,-0.093373865,9.603142859
-1.493981836,-0.105344873,9.598354456
-1.465251416,-0.112527478,9.586383447
-1.474828223,-0.081402856,9.643844287
-1.503558643,-0.088585461,9.581595044
-1.501164441,-0.079008655,9.555258826
-1.489193433,-0.112527478,9.593566052
-1.465251416,-0.083797058,9.576806641
-1.472434021,-0.112527478,9.593566052
-1.470039819,-0.064643445,9.540893616
-1.498770239,-0.062249243,9.612719666
-1.513135449,-0.126892688,9.572018237
-1.484405029,-0.112527478,9.531316809
-1.517923853,-0.08619126,9.502586389
-1.472434021,-0.112527478,9.615113867
-1.486799231,-0.11492168,9.610325464
-1.482010828,-0.093373865,9.641450085
-1.484405029,-0.050278235,9.641450085
-1.505952844,-0.083797058,9.526528406
-1.498770239,-0.095768066,9.576806641
-1.441309399,-0.08619126,9.617508069
-1.470039819,-0.05746084,9.607931262
-1.508347046,-0.112527478,9.586383447
-1.455674609,-0.090979663,9.636661682
-1.491587634,-0.093373865,9.595960254
-1.508347046,-0.064643445,9.591171851
-1.520318054,-0.119710083,9.76355437
-1.486799231,-0.105344873,9.509768994
-1.482010828,-0.076614453,9.579200842
-1.503558643,-0.074220251,9.63426748
-1.477222424,-0.10055647,9.610325464
-1.498770239,-0.126892688,9.610325464
-1.472434021,-0.08619126,9.583989246
-1.482010828,-0.110133276,9.631873279
-1.474828223,-0.105344873,9.624690674
-1.486799231,-0.08619126,9.598354456
-1.501164441,-0.08619126,9.550470422
-1.520318054,-0.07182605,9.804255798
-1.515529651,-0.095768066,9.569624036
-1.470039819,-0.117315881,9.603142859
-1.491587634,-0.098162268,9.598354456
-1.479616626,-0.098162268,9.610325464
-1.446097803,-0.031124622,9.504980591
-1.470039819,-0.088585461,9.552864624
-1.517923853,-0.090979663,9.591171851
-1.503558643,-0.12928689,9.610325464
-1.484405029,-0.124498486,9.574412439
-1.505952844,-0.098162268,9.538499414
-1.484405029,-0.131681091,9.560047229
-1.513135449,-0.098162268,9.576806641
-1.491587634,-0.131681091,9.557653027
-1.460463013,-0.095768066,9.603142859
-1.529894861,-0.102950671,9.586383447
-1.38384856,-0.10055647,9.567229834
-1.515529651,-0.088585461,9.667786304
-1.474828223,-0.098162268,9.63426748
-1.498770239,-0.076614453,9.550470422
-1.386242761,-0.107739075,9.629479077
-1.482010828,-0.117315881,9.615113867
-1.479616626,-0.074220251,9.624690674
-1.479616626,-0.074220251,9.615113867
-1.458068811,-0.07182605,9.615113867
-1.491587634,-0.076614453,9.615113867
-1.525106458,-0.081402856,9.655815295
-1.496376038,-0.076614453,9.605537061
-1.484405029,-0.081402856,9.77791958
-1.505952844,-0.064643445,9.500192188
-1.496376038,-0.076614453,9.507374792
-1.520318054,-0.10055647,9.624690674
-1.498770239,-0.093373865,9.564835632
-1.450886206,-0.083797058,9.603142859
-1.503558643,-0.088585461,9.617508069
-1.508347046,-0.102950671,9.595960254
-1.493981836,-0.122104285,9.572018237
-1.484405029,-0.081402856,9.579200842
-1.486799231,-0.1436521,9.595960254
-1.508347046,-0.081402856,9.789890588
-1.493981836,-0.122104285,9.557653027
-1.505952844,-0.08619126,9.605537061
-1.474828223,-0.079008655,9.624690674
-1.460463013,-0.069431848,9.651026892
-1.482010828,-0.076614453,9.600748657
-1.479616626,-0.088585461,9.64863269
-1.38384856,-0.12928689,9.627084875
-1.513135449,-0.141257898,9.591171851
-1.498770239,-0.098162268,9.643844287
-1.503558643,-0.107739075,9.583989246
-1.484405029,-0.079008655,9.639055884
-1.484405029,-0.098162268,9.605537061
-1.513135449,-0.090979663,9.591171851
-1.522712256,-0.122104285,9.567229834
-1.462857214,-0.064643445,9.588777649
-1.544260071,-0.08619126,9.610325464
-1.491587634,-0.11492168,9.569624036
-1.455674609,-0.105344873,9.595960254
-1.513135449,-0.095768066,9.674968909
-1.505952844,-0.088585461,9.598354456
-1.467645618,-0.107739075,9.615113867
-1.520318054,-0.093373865,9.572018237
-1.491587634,-0.052672437,9.627084875
-1.508347046,-0.136469495,9.598354456
-1.680729565,-0.079008655,9.586383447
-1.501164441,-0.079008655,9.576806641
-1.484405029,-0.148440503,9.619902271
-1.510741248,-0.090979663,9.605537061
-1.477222424,-0.064643445,9.569624036
-1.472434021,-0.067037646,9.636661682
-1.508347046,-0.074220251,9.600748657
-1.505952844,-0.119710083,9.679757312
-1.489193433,-0.083797058,9.595960254
-1.472434021,-0.098162268,9.581595044
-1.482010828,-0.095768066,9.617508069
-1.477222424,-0.107739075,9.576806641
-1.491587634,-0.05746084,9.646238489
-1.537077466,-0.069431848,9.579200842
-1.489193433,-0.10055647,9.679757312
-1.474828223,-0.076614453,9.603142859
-1.482010828,-0.090979663,9.598354456
-1.474828223,-0.119710083,9.679757312
-1.472434021,-0.126892688,9.569624036
-1.503558643,-0.117315881,9.557653027
-1.493981836,-0.105344873,9.502586389
-1.477222424,-0.10055647,9.610325464
-1.467645618,-0.110133276,9.670180505
-1.482010828,-0.090979663,9.500192188
-1.474828223,-0.119710083,9.564835632
-1.477222424,-0.12928689,9.593566052
-1.493981836,-0.112527478,9.63426748
-1.450886206,-0.11492168,9.653421094
-1.520318054,-0.122104285,9.560047229
-1.479616626,-0.110133276,9.77791958
-1.493981836,-0.11492168,9.610325464
-1.484405029,-0.076614453,9.631873279
-1.525106458,-0.105344873,9.679757312
-1.517923853,-0.105344873,9.502586389
-1.513135449,-0.153228906,9.552864624
-1.470039819,-0.102950671,9.610325464
-1.510741248,-0.088585461,9.63426748
-1.642422339,-0.083797058,9.509768994
-1.515529651,-0.117315881,9.6629979
-1.508347046,-0.136469495,9.607931262
-1.486799231,-0.126892688,9.603142859
-1.386242761,-0.095768066,9.519345801
-1.529894861,-0.069431848,9.643844287
-1.515529651,-0.10055647,9.655815295
-1.477222424,-0.090979663,9.629479077
-1.505952844,-0.119710083,9.598354456
-1.474828223,-0.119710083,9.581595044
-1.484405029,-0.093373865,9.557653027
-1.484405029,-0.10055647,9.742006555
-1.635239734,-0.122104285,9.593566052
-1.505952844,-0.126892688,9.617508069
-1.503558643,-0.117315881,9.569624036
-1.517923853,-0.090979663,9.598354456
-1.529894861,-0.095768066,9.572018237
-1.501164441,-0.095768066,9.545682019
-1.498770239,-0.138863696,9.586383447
-1.496376038,-0.124498486,9.641450085
-1.493981836,-0.076614453,9.595960254
-1.513135449,-0.275333191,9.528922607
-1.472434021,-0.10055647,9.64863269
-1.472434021,-0.122104285,9.615113867
-1.491587634,-0.074220251,9.507374792
-1.489193433,-0.081402856,9.595960254
-1.527500659,-0.067037646,9.576806641
-1.503558643,-0.102950671,9.555258826
-1.515529651,-0.141257898,9.562441431
-1.522712256,-0.306457813,9.576806641
-1.486799231,-0.090979663,9.631873279
-1.477222424,-0.265756384,9.567229834
-1.501164441,-0.102950671,9.612719666
-1.508347046,-0.107739075,9.627084875
-1.515529651,-0.107739075,9.588777649
-1.505952844,-0.126892688,9.605537061
-1.479616626,-0.090979663,9.598354456
-1.508347046,-0.146046301,9.593566052
-1.493981836,-0.112527478,9.588777649
-1.496376038,-0.074220251,9.622296472
-1.517923853,-0.079008655,9.588777649
-1.484405029,-0.107739075,9.593566052
-1.525106458,-0.138863696,9.665392102
-1.503558643,-0.095768066,9.607931262
-1.522712256,-0.122104285,9.655815295
-1.503558643,-0.083797058,9.543287817
-1.510741248,-0.079008655,9.543287817
-1.539471667,-0.069431848,9.600748657
-1.467645618,-0.112527478,9.797073193
-1.505952844,-0.124498486,9.550470422
-1.520318054,-0.107739075,9.63426748
-1.489193433,-0.083797058,9.598354456
-1.465251416,-0.033518823,9.615113867
-1.546654272,-0.107739075,9.672574707
-1.501164441,-0.098162268,9.567229834
-1.491587634,-0.10055647,9.63426748
-1.529894861,-0.1436521,9.603142859
-1.491587634,-0.098162268,9.615113867
-1.498770239,-0.110133276,9.658209497
-1.467645618,-0.064643445,9.629479077
-1.503558643,-0.076614453,9.595960254
-1.489193433,-0.107739075,9.560047229
-1.505952844,-0.10055647,9.567229834
-1.489193433,-0.088585461,9.583989246
-1.479616626,-0.098162268,9.581595044
-1.510741248,-0.110133276,9.605537061
-1.486799231,-0.088585461,9.605537061
-1.448492004,-0.081402856,9.605537061
-1.486799231,-0.081402856,9.619902271
-1.486799231,-0.107739075,9.521740002
-1.510741248,-0.102950671,9.658209497
-1.493981836,-0.07182605,9.63426748
-1.515529651,-0.105344873,9.636661682
-1.486799231,-0.138863696,9.627084875
-1.491587634,-0.098162268,9.603142859
-1.477222424,-0.098162268,9.598354456
-1.496376038,-0.122104285,9.612719666
-1.467645618,-0.093373865,9.603142859
-1.527500659,-0.08619126,9.567229834
-1.527500659,-0.083797058,9.581595044
-1.472434021,-0.08619126,9.593566052
-1.39821377,-0.102950671,9.643844287
-1.462857214,-0.090979663,9.787496387
-1.482010828,-0.045489832,9.591171851
-1.529894861,-0.076614453,9.782707983
-1.479616626,-0.098162268,9.562441431
-1.489193433,-0.069431848,9.679757312
-1.508347046,-0.083797058,9.600748657
-1.513135449,-0.090979663,9.581595044
-1.515529651,-0.11492168,9.636661682
-1.467645618,-0.076614453,9.785102185
-1.462857214,-0.040701428,9.598354456
-1.496376038,-0.11492168,9.72045874
-1.501164441,-0.07182605,9.557653027
-1.455674609,-0.146046301,9.581595044
-1.496376038,-0.148440503,9.603142859
-1.489193433,-0.102950671,9.64863269
-1.486799231,-0.102950671,9.617508069
-1.632845532,-0.124498486,9.593566052
-1.493981836,-0.08619126,9.560047229
-1.513135449,-0.11492168,9.583989246
-1.489193433,-0.076614453,9.615113867
-1.486799231,-0.110133276,9.591171851
-1.520318054,-0.105344873,9.631873279
-1.503558643,-0.090979663,9.564835632
-1.484405029,-0.074220251,9.548076221
-1.513135449,-0.08619126,9.581595044
-1.486799231,-0.12928689,9.765948572
-1.462857214,-0.098162268,9.76355437
-1.491587634,-0.062249243,9.619902271
-1.489193433,-0.08619126,9.639055884
-1.496376038,-0.045489832,9.605537061
-1.496376038,-0.117315881,9.603142859
-1.505952844,-0.090979663,9.631873279
-1.448492004,-0.083797058,9.619902271
-1.503558643,-0.112527478,9.579200842
-1.472434021,-0.119710083,9.615113867
-1.491587634,-0.110133276,9.572018237
-1.503558643,-0.122104285,9.598354456
-1.510741248,-0.122104285,9.555258826
-1.493981836,-0.131681091,9.619902271
-1.482010828,-0.095768066,9.655815295
-1.479616626,-0.08619126,9.581595044
-1.505952844,-0.110133276,9.63426748
-1.465251416,-0.093373865,9.624690674
-1.496376038,-0.102950671,9.629479077
-1.501164441,-0.093373865,9.615113867
-1.484405029,-0.107739075,9.548076221
-1.482010828,-0.074220251,9.598354456
-1.527500659,-0.124498486,9.574412439
-1.470039819,-0.088585461,9.672574707
-1.498770239,-0.076614453,9.564835632
-1.501164441,-0.069431848,9.655815295
-1.496376038,-0.11492168,9.615113867
-1.474828223,-0.105344873,9.646238489
-1.479616626,-0.107739075,9.586383447
-1.503558643,-0.081402856,9.564835632
-1.491587634,-0.105344873,9.595960254
-1.640028137,-0.122104285,9.550470422
-1.513135449,-0.105344873,9.521740002
-1.472434021,-0.093373865,9.536105212
-1.510741248,-0.079008655,9.593566052
-1.532289062,-0.083797058,9.591171851
-1.472434021,-0.079008655,9.586383447
-1.505952844,-0.126892688,9.588777649
-1.484405029,-0.107739075,9.605537061
-1.510741248,-0.119710083,9.543287817
-1.515529651,-0.112527478,9.581595044
-1.498770239,-0.083797058,9.579200842
-1.503558643,-0.098162268,9.610325464
-1.491587634,-0.10055647,9.557653027
-1.472434021,-0.117315881,9.598354456
-1.532289062,-0.12928689,9.603142859
-1.510741248,-0.105344873,9.627084875
-1.496376038,-0.074220251,9.746794958
-1.513135449,-0.095768066,9.500192188
-1.510741248,-0.107739075,9.526528406
-1.517923853,-0.110133276,9.624690674
-1.486799231,-0.074220251,9.6629979
-1.484405029,-0.119710083,9.79228479
-1.508347046,-0.081402856,9.600748657
-1.484405029,-0.126892688,9.617508069
-1.491587634,-0.098162268,9.583989246
-1.479616626,-0.088585461,9.595960254
-1.529894861,-0.08619126,9.538499414
-1.513135449,-0.122104285,9.548076221
-1.489193433,-0.110133276,9.536105212
-1.491587634,-0.090979663,9.641450085
-1.515529651,-0.08619126,9.610325464
-1.522712256,-0.095768066,9.593566052
-1.505952844,-0.105344873,9.607931262
-1.448492004,-0.110133276,9.579200842
-1.525106458,-0.076614453,9.583989246
-1.505952844,-0.105344873,9.595960254
-1.491587634,-0.088585461,9.612719666
-1.479616626,-0.079008655,9.780313782
-1.656787549,-0.150834705,9.79228479
-1.508347046,-0.107739075,9.591171851
-1.503558643,-0.090979663,9.514557397
-1.525106458,-0.105344873,9.593566052
-1.498770239,-0.124498486,9.562441431
-1.489193433,-0.12928689,9.610325464
-1.482010828,-0.126892688,9.617508069
-1.534683264,-0.148440503,9.636661682
-1.505952844,-0.093373865,9.560047229
-1.467645618,-0.081402856,9.557653027
-1.431732593,-0.081402856,9.64863269
-1.479616626,-0.117315881,9.619902271
-1.486799231,-0.11492168,9.576806641
-1.501164441,-0.088585461,9.552864624
-1.498770239,-0.136469495,9.612719666
-1.496376038,-0.107739075,9.552864624
-1.663970154,-0.136469495,9.598354456
-1.508347046,-0.119710083,9.574412439
-1.482010828,-0.112527478,9.660603699
-1.465251416,-0.117315881,9.629479077
-1.503558643,-0.090979663,9.588777649
-1.479616626,-0.117315881,9.533711011
-1.515529651,-0.11492168,9.579200842
-1.508347046,-0.088585461,9.564835632
-1.479616626,-0.093373865,9.586383447
-1.520318054,-0.110133276,9.639055884
-1.515529651,-0.105344873,9.615113867
-1.498770239,-0.079008655,9.672574707
-1.482010828,-0.12928689,9.557653027
-1.498770239,-0.088585461,9.607931262
-1.489193433,-0.110133276,9.595960254
-1.522712256,-0.112527478,9.636661682
-1.496376038,-0.069431848,9.595960254
-1.455674609,-0.11492168,9.610325464
-1.498770239,-0.095768066,9.516951599
-1.484405029,-0.093373865,9.612719666
-1.491587634,-0.117315881,9.569624036
-1.505952844,-0.098162268,9.567229834
-1.474828223,-0.090979663,9.548076221
-1.505952844,-0.277727393,9.619902271
-1.520318054,-0.117315881,9.588777649
-1.513135449,-0.095768066,9.64863269
-1.467645618,-0.090979663,9.624690674
-1.529894861,-0.117315881,9.64863269
-1.493981836,-0.138863696,9.583989246
-1.491587634,-0.088585461,9.64863269
-1.470039819,-0.122104285,9.538499414
-1.493981836,-0.112527478,9.610325464
-1.486799231,-0.090979663,9.572018237
-1.496376038,-0.090979663,9.504980591
-1.477222424,-0.110133276,9.502586389
-1.501164441,-0.102950671,9.528922607
-1.505952844,-0.105344873,9.70609353
-1.472434021,-0.069431848,9.572018237
-1.472434021,-0.119710083,9.63426748
-1.498770239,-0.107739075,9.509768994
-1.508347046,-0.10055647,9.653421094
