x,y,z
-0.566995,-0.284598,0.534469
0.0886,-0.193702,0.182044
0.68321,0.336523,0.411886
0.576485,0.775853,0.672374
-0.07911,0.518315,0.503823
-0.506009,-0.178553,0.044139
-0.124849,-0.436091,-0.17038
0.530746,-0.163404,0.074785
0.561239,0.094134,0.580437
-0.231574,-0.02706,0.948184
-1.10062,-0.193702,1.23932
-1.14636,-0.299748,1.71432
-0.521256,-0.269449,2.29659
-0.140096,-0.133105,2.34256
-0.307806,-0.087657,1.85223
-0.429777,-0.193702,1.63771
-0.246821,-0.057359,2.28127
-0.048618,0.442568,2.97079
-0.368792,0.972794,2.80224
-0.795691,1.10914,1.94417
-0.658473,1.13944,1.31593
-0.109603,1.32123,1.30061
0.073354,1.23033,1.42319
-0.307806,0.745554,1.37722
-0.856677,0.488016,1.19335
-0.948155,0.654658,1.23932
-0.551749,1.07884,1.31593
-0.170589,1.09399,0.963507
-0.323053,0.321374,0.151399
-0.978648,-0.784525,-0.492159
-1.3903,-1.08751,-0.645387
-1.14636,-0.133105,-0.338931
-0.521256,0.972794,-0.001829
-0.582241,1.18488,-0.246994
-1.54276,0.60921,-0.82926
-2.30508,0.215329,-0.93652
-2.10688,0.472867,-0.308285
-1.1616,0.972794,0.580437
-0.475517,1.15459,0.764311
-0.902416,0.594061,-0.001829
-2.18311,-0.314897,-0.568773
-2.82346,-0.67848,0.166722
-2.07639,-0.133105,2.06675
-0.978648,0.39712,3.20064
-1.13111,0.154731,2.35788
-2.38132,-0.845122,0.748988
-3.14364,-1.73893,0.565114
-2.36607,-1.46624,2.06675
-1.02439,0.078985,3.23128
-0.582241,1.45757,2.21998
-1.11587,1.38182,-0.032475
-1.66474,0.306224,-1.44217
-1.80195,-0.224001,-1.15104
-1.63424,0.39712,-0.155057
-1.57326,1.27578,0.120753
-1.5885,1.51817,-0.82926
-1.63424,1.33638,-2.11638
-1.67998,1.32123,-2.72929
-1.92392,1.63936,-2.34622
-2.09164,1.8969,-1.5954
-1.83245,1.71511,-1.16636
-1.46653,1.01824,-1.61072
-1.40555,0.60921,-2.37686
-1.74097,0.821301,-2.36154
-2.30508,1.44242,-1.36556
-2.45755,2.32108,-0.354254
-1.78671,3.10884,0.028816
-0.993894,3.23004,0.074785
-1.3903,2.32108,0.396564
-2.97593,1.39697,1.08609
-4.28712,1.80601,1.86755
-4.04317,3.26034,2.38853
-2.36607,4.45713,2.7716
-0.856677,4.24504,3.1087
-1.00914,3.0331,3.23128
-2.85396,1.94235,3.09338
-4.3481,1.9272,3.12402
-3.60103,2.60892,3.75226
-1.28358,2.86646,4.45711
-0.155342,2.26048,4.3192
-1.28358,1.42727,3.61435
-3.18938,1.63936,3.53774
-3.86022,2.83616,4.64098
-3.32659,3.71482,5.75954
-2.80822,3.33608,5.85148
-2.74723,2.36653,5.33051
-2.93019,2.00295,5.33051
-3.2961,2.66952,6.09665
-3.78399,3.77541,6.98537
-4.22613,4.06325,7.12327
-4.22613,3.19974,6.58697
-3.69251,2.42713,6.28052
-3.08265,3.18459,7.04666
-3.0674,4.91161,8.74749
-3.89071,5.83572,10.341
-4.88173,5.2449,11.0459
-5.27813,3.83601,10.9846
-4.95796,2.76041,10.9233
-4.79025,2.83616,11.5668
-5.53732,3.53303,12.6088
-6.54358,3.77541,13.5128
-6.93999,3.15429,13.4669
-6.71129,2.59377,12.4862
-6.2844,2.82101,11.4596
-5.93373,3.44213,11.5362
-6.04045,3.82086,11.9652
-6.26915,3.57847,11.3983
-5.78126,2.92705,9.66686
-4.45483,2.54832,8.1499
-3.46381,2.65437,7.93538
-3.60103,3.0028,8.59426
-4.72926,3.16944,9.08459
-5.73552,3.32094,9.19185
-5.90324,3.47243,9.37572
-5.29338,3.41183,9.98864
-4.43958,2.79071,10.8467
-4.25662,1.9575,11.4136
-5.35436,1.8666,10.9386
-6.75703,3.0331,9.71283
-6.72654,4.38139,8.73217
-5.35436,4.47228,8.16522
-4.43958,3.0634,7.85877
-4.94271,1.68481,8.04264
-6.11668,2.18474,8.33377
-6.65031,4.0481,8.21119
-6.2539,4.98736,7.76683
-5.79651,3.69967,7.72086
-6.08619,1.60906,8.3491
-6.52834,1.23033,9.48298
-6.29964,3.01795,10.5862
-5.76602,4.69952,10.9539
-5.79651,4.32079,10.3563
-6.2844,2.62407,9.31443
-6.65031,1.68481,8.85475
-6.08619,2.57862,9.52895
-4.86648,4.32079,10.816
-4.50057,5.10855,11.0152
-5.58306,4.29049,9.6975
-6.81802,3.18459,8.45636
-6.72654,3.16944,9.0233
-5.50683,4.139,10.8313
-4.85123,4.77527,11.6128
-5.72028,4.41168,10.5402
-6.69605,3.82086,9.29911
-6.37587,3.83601,9.57492
-5.24764,4.18445,10.908
-4.75976,4.1693,11.3676
-5.44584,4.00265,10.7854
-5.90324,3.76026,9.88138
-5.88799,4.06325,9.66686
-5.65929,4.44198,9.65153
-5.68979,4.53288,9.8967
-5.79651,4.24504,10.433
-5.73552,4.0784,10.9846
-5.26289,4.22989,10.8467
-4.68352,4.39654,10.0039
-4.45483,4.27534,9.31443
-4.88173,4.03295,9.52895
-5.38486,4.0784,10.0192
-5.24764,4.56318,9.85073
-4.53106,5.26005,9.29911
-3.96694,5.48729,8.94669
-3.89071,5.00251,9.00798
-4.10416,4.36624,8.99265
-4.13465,4.45713,8.51765
-3.75349,5.22975,7.99667
-3.28085,5.88117,7.98135
-3.37233,5.65393,8.012
-3.89071,4.66922,7.59828
-4.13465,3.83601,7.30715
-3.90596,4.0784,7.70554
-3.9212,4.88131,8.44103
-4.53106,5.36609,8.60958
-4.98845,4.95706,8.16522
-4.5768,4.42683,7.84344
-3.75349,4.33594,7.96603
-3.55529,5.04796,8.02732
-4.05842,5.71452,7.65957
-4.3786,5.72967,7.42973
-3.9212,5.27519,7.76683
-3.5248,5.01766,8.33377
-3.78399,5.36609,8.67088
-4.27187,5.74482,8.85475
-4.3481,5.68423,9.16121
-4.22613,5.1237,9.37572
-4.25662,4.59348,9.09991
-4.18039,4.39654,8.76281
-3.86022,4.76012,8.79346
-3.58578,5.26005,8.91604
-3.61628,5.39639,8.64023
-3.70775,5.30549,8.1499
-3.76874,5.2449,8.10393
-4.05842,5.01766,8.487
-4.62254,4.79042,8.73217
-4.95796,4.88131,8.41039
-4.83599,5.38124,7.8128
-4.40909,5.68423,7.8128
-3.98219,5.62363,8.57894
-4.08891,5.22975,9.16121
-4.71402,4.80557,8.96201
-4.91222,4.80557,8.71684
-4.31761,5.50243,8.90072
-3.61628,6.18415,9.05395
-3.81448,6.06296,8.87007
-4.68352,5.44184,9.0233
-5.04944,5.13885,9.97331
-4.72926,5.63878,10.816
-4.42433,6.41139,10.433
-4.65303,6.79012,9.3604
-5.04944,6.2902,8.94669
-4.9732,5.56303,9.62089
-4.36335,5.57818,10.5709
-3.84497,6.1387,10.862
-3.90596,6.3508,10.5402
-4.1499,5.94176,10.341
-4.28712,5.54788,10.6628
-4.28712,5.59333,11.1225
-4.01268,5.91147,11.3523
-3.70775,6.03266,11.3217
-3.96694,5.65393,11.1531
-4.59204,5.33579,11.0612
-4.775,5.79027,11.2757
-4.30236,6.71438,11.7047
-3.93645,6.94162,11.6894
-4.3481,6.18415,11.0765
-4.80549,5.32064,10.6628
-4.43958,5.35094,11.1072
-3.723,6.21445,11.9806
-3.79923,6.94162,12.0725
-4.5768,6.79012,11.1072
-5.15616,6.10841,10.1571
-5.07993,5.89632,10.4636
-4.45483,6.2599,11.812
-3.90596,6.50229,13.1144
-3.46381,5.80542,13.3443
-3.55529,4.76012,12.4862
-4.21088,4.33594,11.2144
-4.5768,4.74497,10.1418
-4.10416,5.42669,9.78944
-3.5248,5.60848,10.2797
-3.61628,5.0934,10.9539
-4.25662,4.59348,11.2144
-4.60729,4.66922,11.0612
-4.3786,5.10855,10.9846
-3.9517,5.2146,11.1225
-3.99744,5.00251,11.0765
-4.50057,4.89646,10.8467
-4.86648,5.07825,10.908
-4.50057,5.47214,11.383
-3.81448,5.74482,11.5668
-3.5248,5.62363,10.9539
-3.55529,5.42669,10.2491
-3.61628,5.57818,10.387
-3.79923,5.92661,11.1072
-4.02793,5.83572,11.5515
-4.31761,5.32064,11.3983
-4.56155,4.89646,11.2604
-4.59204,4.94191,11.6894
-4.3481,5.2449,12.4249
-4.22613,5.50243,12.5935
-4.50057,5.41154,12.0725
-4.94271,4.98736,11.6588
-4.83599,4.89646,11.9652
-4.11941,5.32064,12.716
-3.50955,5.62363,12.9306
-3.70775,5.39639,12.2104
-4.53106,4.91161,11.2297
-5.21715,4.71467,10.9999
-4.89697,5.07825,11.7967
-4.11941,5.83572,12.6394
-3.82972,6.30535,12.6854
-4.31761,6.06296,11.9652
-4.75976,5.60848,11.3523
-4.45483,5.63878,11.4596
-3.76874,5.94176,11.9806
-3.81448,6.06296,12.4402
-4.42433,6.06296,12.4249
-4.66828,6.06296,12.2564
-4.08891,6.09326,12.3023
-3.57054,6.10841,12.287
-3.81448,5.92661,12.0418
-4.36335,5.59333,11.9346
-4.60729,5.53273,12.1031
-4.5768,6.01751,12.3943
-4.59204,6.56289,12.4096
-4.79025,6.72953,12.1338
-4.95796,6.30535,11.7354
-4.92747,5.83572,11.6588
-4.59204,5.72967,11.8427
-4.10416,6.169,12.1951
-3.99744,6.66893,12.1338
-4.25662,6.62348,11.8733
-4.30236,6.24475,11.7967
-3.86022,6.06296,12.0418
-3.32659,6.24475,12.333
-3.32659,6.38109,12.3636
-3.87546,6.27505,12.1185
-4.42433,6.01751,11.8733
-4.40909,5.95691,11.9193
-4.10416,6.2599,12.3023
-3.9212,6.63863,12.9306
-3.99744,6.66893,13.4515
-4.11941,6.24475,13.4056
-4.16515,5.75997,13.0225
-4.10416,5.85087,12.7773
-4.11941,6.42654,12.762
-4.27187,6.92647,12.8999
-4.24138,6.91132,13.0378
-3.98219,6.57803,13.237
-3.82972,6.2599,13.4056
-3.96694,6.3205,13.237
-4.21088,6.57803,12.7314
-4.16515,6.45684,12.2717
-3.89071,5.98721,12.287
-3.69251,5.86602,12.6241
-3.81448,6.47199,12.8233
-4.01268,7.13856,12.808
-3.98219,6.97192,12.8386
-3.87546,6.07811,12.9612
-3.89071,5.63878,13.0225
-3.98219,6.30535,12.9459
-3.86022,7.41125,12.9459
-3.63152,7.80513,13.237
-3.67726,7.19916,13.6661
-4.10416,6.42654,13.8193
-4.47007,6.44169,13.7427
-4.24138,7.10826,13.6814
-3.87546,7.48699,13.6814
-3.9212,7.13856,13.4669
-4.18039,6.62348,13.4209
-4.10416,6.63863,13.6814
-3.76874,7.04766,14.0338
-3.75349,7.25975,13.9878
-3.98219,7.16886,13.8193
-4.10416,7.07796,13.8653
-4.05842,7.19916,14.0645
-3.93645,7.2749,14.1411
-3.723,7.10826,14.187
-3.57054,6.97192,14.5701
-3.81448,6.97192,15.0145
-4.42433,7.12341,15.2137
-4.69877,7.18401,15.0298
-4.54631,7.06281,14.9225
-4.3786,6.85072,14.9685
-4.45483,6.74468,15.2903
-4.45483,6.89617,15.7193
-4.22613,7.03251,15.9645
-4.08891,6.98707,15.7193
-4.28712,6.89617,15.229
-4.50057,6.89617,15.0451
-4.33286,7.03251,15.3056
-4.04317,7.25975,15.5967
-4.11941,7.3961,15.4129
-4.63778,7.16886,15.0298
-4.86648,6.71438,14.9685
-4.65303,6.54774,15.3362
-4.42433,6.91132,15.4588
-4.62254,7.3658,15.0604
-4.9732,7.41125,14.6008
-4.94271,7.13856,14.6774
-4.68352,6.83557,15.2137
-4.79025,6.80527,15.5967
-5.03419,6.89617,15.5508
-5.01894,6.98707,15.3056
-4.82074,7.00222,15.1983
-4.79025,6.95677,15.3209
-4.95796,6.94162,15.6274
-5.09518,6.98707,15.9032
-5.2019,6.92647,15.8725
-5.23239,6.92647,15.6121
-4.98845,7.06281,15.5201
-4.82074,7.12341,15.5967
-4.95796,7.01736,15.5508
-5.27813,6.86587,15.3975
-5.21715,6.89617,15.4895
-4.80549,7.04766,15.7653
-4.40909,7.16886,15.8266
-4.42433,7.15371,15.5661
-4.71402,7.12341,15.2903
-4.94271,7.2446,15.2443
-4.9732,7.3658,15.3669
-4.71402,7.44154,15.3056
-4.53106,7.3355,15.1524
-4.72926,7.19916,15.2596
-5.2019,7.12341,15.6734
-5.32387,7.21431,16.087099
-4.98845,7.3658,16.133101
-4.75976,7.32035,15.7806
-5.0037,7.12341,15.5508
-5.32387,6.92647,15.8266
-5.30863,6.92647,16.408899
-5.15616,7.15371,16.761299
-5.12567,7.25975,16.7153
-5.11042,7.19916,16.546801
-4.98845,7.03251,16.3629
-4.9732,6.83557,16.240299
-5.21715,6.57803,16.408899
-5.44584,6.30535,16.746
-5.38486,6.45684,16.761299
-5.17141,7.07796,16.056499
-5.15616,7.65363,15.3362
-5.36961,7.69908,15.3975
-5.58306,7.41125,16.087099
-5.96422,7.22945,16.5315
-6.37587,7.21431,16.562099
-6.29964,7.38095,16.700001
-5.73552,7.65363,17.052401
-5.44584,7.62334,16.991199
-5.827,7.19916,16.4242
-6.37587,6.82042,15.7959
-6.49784,6.95677,15.704
-6.16242,7.50214,15.8879
-5.90324,7.86573,15.8572
-5.91848,7.57789,15.5048
-6.11668,6.88102,15.3056
-6.33013,6.42654,15.5354
-6.42161,6.63863,15.8879
-6.10144,7.25975,16.056499
-5.70503,7.62334,15.9492
-5.81176,7.57789,15.6274
-6.2539,7.18401,15.3516
-6.39112,6.82042,15.4742
-6.10144,6.57803,15.8419
-5.81176,6.57803,16.148399
-5.91848,6.91132,16.316999
-6.11668,7.19916,16.408899
-6.29964,7.13856,16.1637
-6.51309,6.98707,15.5661
-6.58932,7.16886,15.3669
-6.37587,7.59304,15.9492
-6.08619,7.74453,16.822599
-6.16242,7.47184,16.960501
-6.57408,7.2446,16.378201
-6.9095,7.25975,15.8572
-6.60457,7.45669,16.133101
-6.00996,7.50214,17.0984
-5.78126,7.09311,17.9258
-6.26915,6.00236,17.956499
-6.84851,5.01766,17.267
-7.09245,6.24475,16.5161
-6.98573,9.71394,16.4242
-6.9095,12.2135,16.929899
-6.83327,10.9713,17.374201
-6.78753,7.41125,17.435499
-6.74179,5.33579,17.435499
-6.77228,6.47199,17.65
-6.89425,8.3505,17.8339
-6.93999,7.95662,17.6194
-6.93999,5.95691,17.0984
-6.97048,5.04796,16.807301
-7.00098,6.3508,16.8379
-6.81802,8.502,16.9758
-6.45211,9.33521,16.929899
-6.31489,8.18386,16.9758
-6.61982,6.36594,17.067801
-7.13819,5.82057,17.1444
-7.48886,6.88102,17.2057
-7.48886,8.4111,17.221001
-7.24492,8.92618,16.960501
-7.1077,8.19901,16.408899
-7.15344,7.21431,16.056499
-7.18393,6.97192,16.271
-7.19918,7.59304,16.8379
-7.27541,8.36565,17.2976
-7.38214,8.59289,17.343599
-7.26016,8.28991,17.0984
-7.07721,8.04752,16.7153
-7.19918,8.01722,16.5928
-7.64132,8.06267,16.822599
-7.97675,7.92632,17.113701
-8.00724,7.66878,17.1597
-7.88527,7.51729,17.0984
-7.7633,7.68393,17.2516
-7.7328,7.92632,17.5581
-7.80904,7.94147,17.8186
-7.83953,7.63849,17.742001
-7.7633,7.2749,17.496799
-7.61083,7.22945,17.496799
-7.47361,7.50214,17.803301
-7.51935,7.77483,18.171
-7.67182,7.66878,18.262899
-7.91576,7.4264,18.1863
-7.85477,7.07796,17.9412
-7.97675,6.98707,18.109699
-8.09872,6.79012,18.3549
-8.23593,6.59318,18.4468
-8.12921,6.92647,18.3242
-7.99199,7.65363,18.262899
-7.85477,8.15356,18.416201
-7.80904,8.10811,18.477501
-7.88527,7.86573,18.431499
-7.97675,7.68393,18.477501
-7.88527,7.3961,18.508101
-7.56509,7.10826,18.4928
-7.42788,7.38095,18.5847
-7.44312,7.82028,18.523399
-7.70231,8.25961,18.462099
-8.11396,8.74438,18.462099
-8.37315,9.30491,18.477501
-8.29692,9.4564,18.431499
-8.08347,9.01707,18.3242
-8.11396,8.01722,18.262899
-8.34266,6.79012,18.2017
-8.47988,5.95691,18.2017
-8.35791,5.94176,18.3242
-8.11396,6.50229,18.462099
-7.94625,7.13856,18.431499
-7.90051,7.68393,18.0791
-8.02248,7.77483,17.8186
-8.09872,7.13856,17.987101
-8.02248,6.2296,18.477501
-7.71756,6.2599,18.646
-7.51935,7.62334,18.3242
-7.56509,9.06252,17.8339
-7.71756,9.50185,17.757299
-7.9615,9.01707,17.895201
-8.06822,8.24446,17.9258
-7.99199,7.62334,17.8339
-7.74805,7.41125,17.864599
-7.51935,7.60819,18.171
-7.50411,8.16871,18.4928
-7.82428,8.60804,18.416201
-8.11396,8.39595,18.0331
-8.00724,7.91117,17.9105
-7.79379,7.82028,18.1404
-7.7328,8.27476,18.308901
-7.90051,8.59289,18.308901
-8.06822,8.59289,18.278299
-8.1597,8.48685,18.3242
-8.11396,8.59289,18.308901
-8.00724,8.78983,18.2017
-7.97675,8.65349,18.1863
-8.02248,8.28991,18.308901
-8.06822,8.10811,18.462099
-8.06822,8.3505,18.4928
-8.00724,8.54744,18.416201
-7.9615,8.3808,18.416201
-7.77854,8.12326,18.6
-7.61083,8.16871,18.7073
-7.65657,8.51715,18.661301
-7.83953,8.98677,18.646
-7.99199,9.35036,18.937201
-8.03773,9.41095,19.304899
-8.12921,9.19886,19.366199
-8.34266,9.04737,19.044399
-8.51037,9.16856,18.691999
-8.46463,9.5473,18.6154
-8.35791,9.98663,18.7533
-8.37315,10.0775,18.8605
-8.3884,9.75939,18.8452
-8.34266,9.32006,18.646
-8.25118,9.18371,18.4009
-8.1902,9.28976,18.2323
-8.20544,9.50185,18.216999
-8.20544,9.63819,18.3242
-8.11396,9.81998,18.431499
-8.05298,9.91088,18.538799
-8.06822,9.89573,18.538799
-8.08347,9.75939,18.538799
-8.00724,9.66849,18.829901
-7.90051,9.69879,19.121
-7.90051,9.94118,19.167
-8.02248,10.1532,18.937201
-8.17495,10.0472,18.7533
-8.26643,9.80484,18.738001
-8.12921,9.72909,18.9065
-7.90051,10.0169,19.1057
-7.7633,10.4259,19.167
-7.82428,10.5926,19.090401
-7.97675,10.532,18.7073
-7.94625,10.3653,18.2936
-7.80904,10.4411,18.155701
-7.91576,10.4714,18.2936
-8.11396,10.3047,18.538799
-8.1597,10.2138,18.6154
-8.08347,10.5168,18.523399
-8.03773,11.1379,18.370199
-8.1597,11.5924,18.370199
-8.20544,11.7439,18.538799
-7.97675,11.6076,18.646
-7.65657,11.547,18.3855
-7.48886,11.8045,17.8339
-7.58034,12.1984,17.435499
-7.79379,12.4862,17.481501
-7.88527,12.6226,17.604099
-7.88527,12.6529,17.3895
-7.88527,12.7438,17.1444
-7.90051,12.9255,17.129101
-7.7633,12.9861,17.4049
-7.65657,12.9255,17.588699
-7.70231,12.971,17.5581
-7.90051,13.2134,17.374201
-8.09872,13.4861,17.312901
-7.80904,13.4709,17.2516
-7.12295,13.2588,17.1444
-6.6808,13.1982,17.083099
-6.77228,13.3952,17.067801
-7.01622,13.7891,17.052401
-7.06196,14.1375,17.0065
-6.98573,14.4405,17.0065
-6.98573,14.8647,16.929899
-7.12295,15.3343,16.8379
-7.15344,15.5161,16.7307
-6.86376,15.1828,16.7153
-6.69605,14.7435,16.7307
-6.78753,14.592,16.9452
-6.93999,14.9556,17.174999
-6.80277,15.4252,17.1597
-6.80277,15.7433,16.960501
-6.84851,15.8342,16.8533
-6.81802,15.8191,16.9452
-6.65031,15.8342,17.0065
-6.54358,15.9403,16.6847
-6.54358,16.2281,16.3323
-6.54358,16.576599,16.1637
-6.55883,16.7735,16.3629
-6.42161,16.7432,16.6234
-6.17767,16.6826,16.7153
-5.97947,16.6523,16.6847
-5.81176,16.546301,16.562099
-5.72028,16.409901,16.4242
-5.73552,16.2584,16.408899
-5.99471,16.2887,16.454901
-6.23866,16.4251,16.0718
-6.19292,16.606899,15.3669
-6.08619,16.7281,14.9225
-6.11668,16.819,15.1371
-6.33013,16.955299,15.5967
-6.40637,17.0765,15.8113
-6.17767,17.1068,15.7193
-5.76602,16.879601,15.5508
-5.47634,16.531099,15.4129
-5.49158,16.7584,15.4742
-5.76602,17.8946,15.6121
-5.96422,18.909599,15.7806
-5.94897,18.682301,15.8879
-5.79651,17.531,15.9492
-5.827,16.909901,16.025801
-5.93373,17.1068,16.179001
-5.99471,17.576401,16.316999
-5.97947,17.7582,16.271
-5.93373,17.773399,16.0718
-5.99471,17.7885,15.8725
-6.04045,17.8946,15.8113
-6.13193,18.3339,15.8725
-6.22341,18.909599,16.0105
-6.34538,19.0762,16.148399
-6.37587,18.5914,16.0411
-6.33013,17.9855,15.6734
-6.17767,17.9249,15.275
-6.11668,18.4702,15.2137
-6.13193,19.0156,15.4282
-6.11668,19.167101,15.658
-6.0557,19.212601,15.6887
-5.91848,19.530701,15.5048
-5.87274,20.045799,15.2443
-5.88799,20.2276,15.1677
-5.99471,19.864,15.1524
-6.11668,19.257999,15.0604
-6.16242,18.758101,14.9072
-6.11668,18.6369,14.8459
-6.04045,18.849001,15.0911
-5.99471,18.9853,15.3822
-6.02521,19.0156,15.2903
-6.00996,19.152,14.8
-5.87274,19.454901,14.4016
-5.67454,19.530701,14.3249
-5.61355,19.3034,14.4782
-5.64405,19.0005,14.5548
-5.73552,19.0914,14.4782
-5.70503,19.4095,14.4782
-5.75077,19.454901,14.5395
-5.81176,19.2731,14.6927
-5.84225,19.0156,14.8
-5.93373,18.9702,14.754
-5.97947,19.167101,14.4628
-5.99471,19.4095,14.1104
-6.02521,19.545799,13.9419
-5.97947,19.500401,13.9266
-5.93373,19.3943,13.8653
-5.90324,19.2428,13.5741
-5.93373,19.227699,13.2677
-5.93373,19.3186,13.1298
-5.91848,19.561001,13.1144
-5.88799,19.7731,13.2064
-5.96422,19.818501,13.283
-6.00996,19.7428,13.2983
-6.0557,19.667,13.2064
-6.04045,19.7731,12.9459
-5.99471,19.954901,12.7314
-5.96422,20.1367,13.0072
-5.96422,20.2882,13.3443
-6.07095,20.379,13.2677
-6.17767,20.4699,12.7927
-6.08619,20.5457,12.4249
-5.78126,20.576,12.333
-5.55257,20.5457,12.3789
-5.38486,20.4851,12.3943
-5.41535,20.4699,12.287
-5.58306,20.5154,12.0725
-5.78126,20.651699,11.8886
-5.93373,20.742599,11.8273
-5.90324,20.757799,11.8273
-5.827,20.757799,11.9806
-5.73552,20.9244,12.1185
-5.76602,21.1668,12.1031
-5.76602,21.242599,12.0265
-5.65929,21.015301,11.9193
-5.52208,20.621401,11.858
-5.50683,20.576,11.5668
-5.72028,20.9396,11.3523
-5.97947,21.3335,11.4902
-6.04045,21.378901,12.0265
-5.97947,21.2729,12.5322
-5.79651,21.3032,12.6701
-5.6288,21.5152,12.4096
-5.59831,21.757601,12.1031
-5.87274,21.893999,12.1031
-6.26915,21.9849,12.1951
-6.40637,22.151501,12.1798
-6.19292,22.212099,11.9806
-6.0557,22.242399,11.8733
-6.00996,22.227301,11.9346
-5.94897,22.318199,12.1185
-5.72028,22.4091,12.1491
-5.30863,22.4091,12.0878
-4.83599,22.4697,12.1644
-5.06468,22.606001,12.2564
-6.2539,22.863501,12.3023
-7.41263,23.1968,12.2717
-7.44312,23.2726,12.241
-6.60457,23.0453,12.1798
-6.00996,22.7726,12.1644
-6.14718,22.590799,12.0725
-6.69605,22.666599,11.9039
-6.93999,22.8484,11.7047
-6.78753,23.030199,11.5362
-6.46735,23.1059,11.4749
-6.20816,23.121099,11.4289
-6.00996,23.287701,11.3523
-5.94897,23.5604,11.337
-5.93373,23.8179,11.4136
-5.93373,23.999701,11.4749
-5.88799,24.090599,11.4443
-5.78126,23.9543,11.2451
-5.68979,23.742201,11.1072
-5.75077,23.8937,11.1991
-5.8575,24.2118,11.3983
-5.87274,24.4088,11.5515
-5.87274,24.3179,11.5055
-5.96422,24.226999,11.3676
-5.94897,24.2421,11.3523
-5.79651,24.423901,11.4749
-5.76602,24.636,11.5822
-5.96422,24.7269,11.5209
-6.22341,24.772301,11.3676
-6.34538,24.7572,11.337
-6.31489,24.863199,11.4749
-6.26915,25.045,11.7047
-6.19292,25.1359,11.7814
-6.13193,25.0905,11.6741
-6.08619,24.969299,11.4596
-6.08619,24.969299,11.3676
-6.22341,25.196501,11.3676
-6.33013,25.4389,11.5515
-6.34538,25.5147,11.766
-6.2844,25.348,11.812
-6.22341,25.2117,11.7047
-6.2539,25.302601,11.7047
-6.36063,25.5753,11.8427
-6.54358,25.7873,11.9039
-6.57408,25.878201,11.8886
-6.51309,25.908501,11.7967
-6.45211,26.029699,11.7047
-6.34538,26.2721,11.6435
-6.19292,26.529699,11.6588
-6.17767,26.696301,11.812
-6.2539,26.8326,11.9499
-6.37587,26.9387,11.9806
-6.4826,27.0902,11.8273
-6.46735,27.271999,11.7201
-6.42161,27.499201,11.7047
-6.37587,27.7568,11.6588
-6.29964,27.983999,11.5515
-6.33013,28.1506,11.4289
-6.52834,28.287001,11.337
-6.71129,28.408199,11.4136
-6.71129,28.4991,11.6128
-6.61982,28.5597,11.766
-6.6808,28.6506,11.6741
-6.97048,28.726299,11.4289
-7.1077,28.802099,11.383
-7.00098,29.014099,11.5209
-6.74179,29.347401,11.5822
-6.65031,29.574699,11.4443
-6.71129,29.7868,11.3217
-6.78753,29.817101,11.291
-6.89425,29.847401,11.3523
-7.01622,29.908001,11.5822
-7.13819,30.0746,11.9039
-7.15344,30.2715,12.287
-6.98573,30.423,12.5628
-6.74179,30.3776,12.6088
-6.78753,30.241199,12.4862
-7.21443,30.0746,12.3483
-7.62608,30.059401,12.2564
-7.7633,30.150299,12.3483
-7.62608,30.226101,12.4249
-7.48886,30.165501,12.5475
-7.45837,30.1049,12.716
-7.50411,30.210899,12.9306
-7.51935,30.4988,13.0838
-7.47361,30.6654,13.0838
-7.48886,30.726,13.1298
-7.47361,30.710899,13.2217
-7.65657,30.938101,13.3596
-7.85477,31.1502,13.3443
-7.9615,31.135,13.329
-7.93101,31.074499,13.3749
-7.9615,31.1653,13.5741
-8.11396,31.4683,13.6814
-8.37315,31.725901,13.7733
-8.60185,31.740999,13.9266
-8.64759,31.635,14.1257
-8.41889,31.5592,14.0951
-8.25118,31.650101,13.9878
-8.25118,31.8925,13.9419
-8.34266,32.0592,14.1257
-8.46463,32.0895,14.4475
-8.54086,31.9228,14.6008
-8.5866,31.8319,14.4782
-8.51037,31.771299,14.3403
-8.46463,31.771299,14.3709
-8.35791,31.786501,14.6774
-8.31217,31.740999,14.9838
-8.40364,31.710699,15.1677
-8.52562,31.740999,15.1983
-8.46463,31.847099,15.2137
-8.31217,31.9683,15.2443
-8.32741,32.134899,15.2443
-8.67808,32.195499,15.229
-9.02875,32.2864,15.2596
-9.08973,32.422699,15.3516
-8.99825,32.528801,15.4895
-8.96776,32.513599,15.5508
-9.0135,32.422699,15.4435
-8.98301,32.3773,15.3209
-8.96776,32.4076,15.2903
-9.05924,32.422699,15.3669
-9.25744,32.347,15.4129
-9.37941,32.331799,15.4129
-9.31843,32.392399,15.2903
-9.22695,32.589401,15.229
-9.2422,32.816601,15.1677
-9.37941,32.862099,15.1677
-9.50139,32.6954,15.1983
-9.54712,32.528801,15.2596
-9.48614,32.559101,15.229
-9.34892,32.801498,15.1217
-9.2117,33.1045,15.0298
-9.19646,33.256001,15.0145
-9.40991,33.271099,15.0145
-9.68434,33.2257,15.0758
-9.83681,33.362,15.183
-9.71484,33.5741,15.3209
-9.59286,33.7104,15.3822
-9.62336,33.695301,15.1983
-9.6691,33.665001,14.7693
-9.60811,33.8013,14.4322
-9.53188,34.058899,14.3403
-9.65385,34.2104,14.4016
-9.91304,34.225498,14.4782
-10.1722,34.195202,14.6161
-10.4161,34.3316,14.7233
-10.5838,34.498199,14.7846
-10.6296,34.6497,14.8153
-10.6296,34.770901,14.754
-10.5381,34.9981,14.6008
